time,S,R,T
0,39960,40,40000
0.2,44674.9475959838,45.0438920881695,44719.9914880719
0.4,49851.6848950212,50.6199209633969,49902.3048159846
0.6,55535.0979765535,56.7839717224788,55591.881948276
0.8,61763.7705232694,63.5855625264809,61827.3560857959
1,68572.2668864311,71.070560271959,68643.337446703
1.2,75980.6216188848,79.2684761108862,76059.8900949957
1.4,84019.7352282441,88.2225327702003,84107.9577610143
1.6,92708.8261644442,97.9615122033542,92806.7876766475
1.8,102047.079644609,108.493279498355,102155.572924107
2,112060.146184064,119.854106487229,112180.000290551
2.2,122705.047096183,132.00233654137,122837.049432724
2.4,133994.708207396,144.960269888595,134139.668477285
2.6,145885.018727463,158.682430762322,146043.701158226
2.8,158324.613755828,173.114648856656,158497.728404685
3,171284.34934188,188.22866737763,171472.578009257
3.2,184651.994058424,203.89270504226,184855.886763466
3.4,198394.027004707,220.073764715389,198614.100769422
3.6,212401.087957048,236.638494523288,212637.726451572
3.8,226573.348557519,253.469210162402,226826.817767681
4,240803.215421124,270.437723473076,241073.653144597
4.2,254998.478648684,287.429746819069,255285.908395503
4.4,269064.288758942,304.32595575837,269368.614714701
4.6,282869.023691461,320.964328507977,283189.988019969
4.8,296313.363478789,337.219647985625,296650.583126774
5,309381.526799942,353.067939793881,309734.594739736
5.2,321947.833978259,368.349115393716,322316.183093653
5.4,333927.199959101,382.951634476186,334310.151593577
5.6,345325.796548391,396.880058705731,345722.676607097
5.8,356070.517936314,410.035477522802,356480.553413836
6,366121.526248567,422.360417839655,366543.886666407
6.2,375491.277381864,433.868827184842,375925.146209049
6.4,384194.567815996,444.575488911206,384639.143304907
6.6,392236.385534783,454.478816749681,392690.864351533
6.8,399640.610143471,463.605402660202,400104.215546132
7,406432.91372549,471.989023275731,406904.902748766
7.2,412667.178704247,479.69175874001,413146.870462987
7.4,418392.076018822,486.772151492305,418878.848170314
7.6,423494.447650401,493.08532430466,423987.532974706
7.8,428112.082311626,498.802658576731,428610.884970203
8,432299.818617907,503.991423323008,432803.81004123
8.2,436119.876036973,508.72850046004,436628.604537433
8.4,439632.603427377,513.088635316712,440145.692062694
8.6,442686.703796931,516.878019047306,443203.581815979
8.8,445434.014228878,520.288066573587,445954.302295452
9,447917.535984665,523.372208864546,448440.90819353
9.2,450182.288431156,526.186679025203,450708.475110181
9.4,452271.969873574,528.786230197083,452800.756103771
9.6,454083.029998583,531.037000170016,454614.066998753
9.8,455711.868767905,533.061754221184,456244.930522126
10,457179.75070315,534.88711917302,457714.637822323
10.2,458506.447514539,536.538021635061,459042.985536174
10.4,459710.110637396,538.037511610538,460248.148149006
10.6,460777.800814751,539.365979155974,461317.166793907
10.8,461733.67927203,540.555522365594,462274.234794396
11,462585.48549585,541.615879368252,463127.101375218
11.2,463338.795812872,542.554160402055,463881.349973274
11.4,463997.023389808,543.374847814358,464540.398237622
11.6,464597.134251087,544.12231044153,465141.256561529
11.8,465128.478850766,544.784185183896,465673.26303595
12,465594.923039957,545.365334286441,466140.288374243
12.2,465999.447789443,545.869513697034,466545.31730314
12.4,466343.691490967,546.29882824711,466889.990319214
12.6,466658.105659757,546.690711847113,467204.796371604
12.8,466934.517829438,547.035228788808,467481.553058227
13,467176.047919254,547.336286612548,467723.384205866
13.2,467386.113435613,547.598153092066,467933.711588705
13.4,467567.504668377,547.824322139791,468115.328990517
13.6,467713.586682226,548.006591213868,468261.593273439
13.8,467838.614979894,548.162635001869,468386.777614895
14,467947.98842207,548.299166128119,468496.287588198
14.2,468046.413019487,548.422038531326,468594.835058018
14.4,468138.594782874,548.537106150194,468687.131889024
14.6,468229.239722964,548.650222923431,468777.889945887
14.8,468323.053850486,548.767242789742,468871.821093276
15,468384.301934623,548.843771250022,468933.145705873
15.2,468434.294231636,548.906293098189,468983.200524734
15.4,468480.524897402,548.96412655675,469029.489023959
15.6,468525.344139402,549.0201984675,469074.364337869
15.8,468571.102165115,549.077435672237,469120.179600787
16,468620.149182023,549.138765012759,469169.287947036
16.2,468674.835397606,549.207113330861,469224.042510936
16.4,468712.213842331,549.253899303549,469261.467741635
16.6,468741.851132894,549.29103796172,469291.142170855
16.8,468769.774995576,549.326036574008,469319.10103215
17,468796.710925126,549.359798368408,469346.070723494
17.2,468823.38441629,549.393226572917,469372.777642863
17.4,468850.520963816,549.427224415529,469399.948188231
17.6,468878.846062452,549.462695124243,469428.308757576
17.8,468900.263854917,549.489470370176,469449.753325287
18,468916.70027224,549.509960032291,469466.210232272
18.2,468930.964632217,549.52768271606,469480.492314933
18.4,468943.152879471,549.542751509829,469492.695630981
18.6,468953.360958623,549.555279501942,469502.916238125
18.8,468961.684814295,549.565379780742,469511.250194076
19,468968.220391111,549.573165434574,469517.793556546
19.2,468974.046443029,549.580150261735,469523.626593291
19.4,468979.3027333,549.586509801329,469528.889243101
19.6,468983.745059046,549.591872359992,469533.336931406
19.8,468987.548039835,549.596463154407,469537.144502989
20,468990.886295234,549.600507401259,469540.486802635
20.2,468993.934444812,549.604230317233,469543.538675129
20.4,468996.867108136,549.607857119014,469546.474965255
20.6,468998.198827251,549.609408769845,469547.808236021
20.8,468998.058852244,549.609050244748,469547.667902489
21,468997.612099557,549.608321678088,469547.220421235
21.2,468996.982418305,549.607380873467,469546.589799179
21.4,468996.293657605,549.606385634487,469545.90004324
21.6,468995.669666572,549.605493764748,469545.275160337
21.8,468995.234294323,549.604863067853,469544.83915739
22,468995.111389971,549.604651347402,469544.716041319
22.2,468995.424802635,549.605016406997,469545.029819042
22.4,468996.298381429,549.606116050239,469545.904497479
22.6,468997.855975468,549.60810808073,469547.464083549
22.8,469000.22143387,549.611150302071,469549.832584172
23,469003.232394885,549.615032187637,469552.847427073
23.2,469003.703665814,549.61565307192,469553.319318886
23.4,469004.271132241,549.616403546228,469553.887535787
23.6,469004.961684312,549.617316635812,469554.579000948
23.8,469005.802212173,549.618425365924,469555.420637539
24,469006.819605971,549.619762761817,469556.439368732
24.2,469008.040755851,549.621361848741,469557.6621177
24.4,469009.492551961,549.623255651949,469559.115807613
24.6,469011.201884446,549.625477196693,469560.827361643
24.8,469013.195643453,549.628059508224,469562.823702961
25,469015.500719128,549.631035611794,469565.13175474
